Date,Region,AvgPrice,4046,4225,4770,SBags,LBags,XLBags,TotalBags,TotalVol,Type.Conventional,Type.Organic,Longitude,Latitude
01/07/2018,Cincinnati/Dayton,1.71,710.55,5212.44,0,3380.57,3838.26,0,7218.83,13141.82,0,1,-84.512016,39.103119
01/07/2018,Charlotte,1.36,69157.01,80320.79,4915.1,84280.34,4627.84,0,88908.18,243301.08,1,0,-80.843124,35.227085
01/07/2018,Las Vegas,1.73,1701.33,2012.1,0,6553.06,26.87,0,6579.93,10293.36,0,1,-115.172813,36.114647
01/07/2018,Southeast,1.14,2749042.52,402798.53,15351.11,873160.78,483913.55,20484.43,1377558.76,4544750.92,1,0,,
01/07/2018,Harrisburg/Scranton,1.33,57546.66,128633.39,70.97,57822.58,13207.78,0,71030.36,257281.38,1,0,-76.890739,40.26368
01/07/2018,Chicago,1.83,118.84,29600.36,0,11850.72,3.33,0,11854.05,41573.25,0,1,-87.623177,41.881832
01/07/2018,Jacksonville,1.2,116008.83,13934.03,395.16,26811.45,40448.82,321.11,67581.38,197919.4,1,0,-81.655647,30.332184
01/07/2018,Los Angeles,1.8,20189.33,24193.04,0,43077.03,57.83,0,43134.86,87517.23,0,1,-118.243683,34.052235
01/07/2018,Syracuse,1.25,59.95,133.89,0,3125.05,1445.58,0,4570.63,4764.47,0,1,-76.15448,43.088947
01/07/2018,Northern New England,1.17,10284.45,394541.74,4357.02,23938.29,69729.64,0,93667.93,502851.14,1,0,-71.382437,42.407211
01/07/2018,Tampa,1.2,317536.23,44226.34,1046.81,68969.54,52215.66,13.33,121198.53,484007.91,1,0,-82.452606,27.964157
01/07/2018,Dallas/Ft. Worth,1.45,4020.53,454.86,0,14157.14,2654.05,0,16811.19,21286.58,0,1,-96.808891,32.779167
01/07/2018,West Tex/New Mexico,1.62,2894.77,2356.13,224.53,11988.14,26.01,0,12014.15,17489.58,0,1,-106.018066,34.307144
01/07/2018,Detroit,1.22,1649.74,3006.89,0,16829.87,1622.42,0,18452.29,23120.43,0,1,-83.045753,42.331429
01/07/2018,Grand Rapids,1.25,12.71,3013.06,0,8423.53,0,0,8423.53,11449.3,0,1,-85.670006,42.963795
01/07/2018,Houston,0.8,658828.73,171364.98,3656.03,446637.02,110130.07,0,556767.09,1390616.83,1,0,-95.358421,29.749907
01/07/2018,Indianapolis,0.95,77536.48,52880.27,15323.48,88828.8,6694.44,32.58,95555.82,241296.05,1,0,-86.148003,39.791
01/07/2018,California,1.19,2350838.88,1704810.36,135053.06,1465321.32,25951.12,74657.62,1565930.06,5756632.36,1,0,-119.417931,36.778259
01/07/2018,Great Lakes,1.4,8227.83,55921.31,0,126158.83,34239.46,0,160398.29,224698.1,0,1,-82.484612,45.052238
01/07/2018,New York,1.67,39884.07,866953.05,573.69,348249.49,31820.01,0,380069.5,1287480.31,1,0,-73.935242,40.73061
01/07/2018,West,1.48,34734.97,62967.74,157.77,103761.55,95544.39,24.18,199330.12,297190.6,0,1,,
01/07/2018,Northeast,1.43,241291.93,2868985.89,12579.51,769968.02,337149.02,28.55,1107145.59,4230002.92,1,0,,
01/07/2018,Denver,1.38,8896.86,939.38,22.09,28597.18,1250.77,0,29847.95,39706.28,0,1,-104.991531,39.742043
01/07/2018,Harrisburg/Scranton,1.51,208.15,312.97,13.01,20550.99,10,0,20560.99,21095.12,0,1,-76.890739,40.26368
01/07/2018,Spokane,1.18,27224.55,21852.06,487.93,27270.42,8169.06,23.87,35463.35,85027.89,1,0,-117.426048,47.658779
01/07/2018,San Francisco,1.46,209267.23,466935.74,2525.01,136440.18,104.56,2813.53,139358.27,818086.25,1,0,-122.431297,37.773972
01/07/2018,Hartford/Springfield,1.52,5732.13,214934.82,136.28,49441.07,13434.58,0,62875.65,283678.88,1,0,-89.65002,39.79999
01/07/2018,Total U.S.,1.51,129541.43,296490.29,1289.07,915452.78,174381.57,26.89,1089861.24,1517332.7,0,1,,
01/07/2018,Hartford/Springfield,2.03,76.07,4721.42,1.4,10405.77,0,0,10405.77,15204.66,0,1,-89.65002,39.79999
01/07/2018,St. Louis,1.49,842.57,815.93,0,7538.34,1951.28,0,9489.62,11148.12,0,1,-90.199402,38.627003
01/07/2018,Albany,1.13,2940.63,76192.61,42.63,8633.09,10707.93,23.33,19364.35,98540.22,1,0,-73.756233,42.65258
01/07/2018,Orlando,1.19,288886.48,34311.29,997.66,65277.02,41293.52,0,106570.54,430765.97,1,0,-81.379234,28.538336
01/07/2018,Raleigh/Greensboro,1.3,113445.48,103827.25,5071.98,90848.07,4017.12,0,94865.19,317209.9,1,0,-78.644257,35.787743
01/07/2018,Buffalo/Rochester,1.17,283.13,90.07,0,4250.19,4492.53,0,8742.72,9115.92,0,1,-78.878738,42.88023
01/07/2018,Seattle,1.43,116665.02,133127.64,1132.42,164408.65,58738.83,232.59,223380.07,474305.15,1,0,-122.335167,47.608013
01/07/2018,South Central,1.41,25296.77,3848.62,3,90151.57,7023.37,0,97174.94,126323.33,0,1,,
01/07/2018,Sacramento,1.35,159862.75,247999,1045.98,49386.35,522.37,6291.89,56200.61,465108.34,1,0,-121.478851,38.575764
01/07/2018,New Orleans/Mobile,1.43,122.51,161.19,0,6528.88,47.42,0,6576.3,6860,0,1,-90.071533,29.95106
01/07/2018,Boston,1.28,12012.96,557314.83,4961.24,58834.32,52294.16,0,111128.48,685417.51,1,0,-71.057083,42.361145
01/07/2018,Midsouth,1.2,998436.07,1224229.25,24958.08,1033913.96,152674.33,3421.11,1190009.4,3437632.8,1,0,,
01/07/2018,Total U.S.,1.13,13730992.75,10781339.21,677714.86,8231766.23,3130919.1,150424.57,11513109.9,36703156.72,1,0,,
01/07/2018,Southeast,1.4,1359.47,16209.36,194.07,78886.47,6384.72,0,85271.19,103034.09,0,1,,
01/07/2018,Grand Rapids,1.35,2865.76,75494.46,45133.04,29085.45,3455.76,13441.57,45982.78,169476.04,1,0,-85.670006,42.963795
01/07/2018,Midsouth,1.22,3107.8,47355.55,861.38,223671.12,8587.52,0,232258.64,283583.37,0,1,,
01/07/2018,Syracuse,1.21,3687.73,46420.2,60.09,5075.27,13694.73,0,18770,68938.02,1,0,-76.15448,43.088947
01/07/2018,California,1.95,42992.91,56007.79,0,57271.15,69.72,0,57340.87,156341.57,0,1,-119.417931,36.778259
01/07/2018,New York,1.97,6158.73,19251.81,47.04,57180.39,0,0,57180.39,82637.97,0,1,-73.935242,40.73061
01/07/2018,Boston,1.91,14.46,2704.48,0,25121.53,2255.53,0,27377.06,30096,0,1,-71.057083,42.361145
01/07/2018,Phoenix/Tucson,0.89,470698.28,222151.2,14761.13,178186.6,134615.38,4900,317701.98,1025312.59,1,0,-112.074036,33.448376
01/07/2018,Chicago,1.5,132853.21,475772.58,139314.8,85019.84,9161.86,19.13,94200.83,842141.42,1,0,-87.623177,41.881832
01/07/2018,Philadelphia,1.56,22384.92,239185.79,407.29,114764.69,31460.8,0,146225.49,408203.49,1,0,-75.165222,39.952583
01/07/2018,Detroit,0.92,164665.38,81248.88,23315.8,195595.55,45090.53,2226.82,242912.9,512142.96,1,0,-83.045753,42.331429
01/07/2018,Louisville,1.38,4,1207.46,0,2226.12,1184.87,0,3410.99,4622.45,0,1,-85.7584557,38.2526647
01/07/2018,Charlotte,1.08,22.16,6254.59,225.17,22132.06,107.13,0,22239.19,28741.11,0,1,-80.843124,35.227085
01/07/2018,South Carolina,1.26,257.05,4243.68,151.13,14269.86,780.79,0,15050.65,19702.51,0,1,-81.163727,33.836082
01/07/2018,Spokane,1.74,212.72,1413.85,0,600,1562.34,0,2162.34,3788.91,0,1,-117.426048,47.658779
01/07/2018,Nashville,0.85,167628.98,10026.09,409.67,108075.96,16240.96,1581.52,125898.44,303963.18,1,0,-86.76796,36.174465
01/07/2018,Miami /Ft. Lauderdale,1.47,52.94,293.77,0,7135.99,13.34,0,7149.33,7496.04,0,1,-80.191788,25.761681
01/07/2018,Great Lakes,1.11,1112028.17,1238992.5,350648.99,1154910.93,230241.31,36282.93,1421435.17,4123104.83,1,0,-82.484612,45.052238
02/11/2018,Roanoke,1.44,115.82,1767.7,0,5962.17,1018.25,0,6980.42,8863.94,0,1,-79.941429,37.270969
02/11/2018,South Carolina,1.05,213633.63,65654.71,3577.01,126052.2,40667.08,3220.92,169940.2,452805.55,1,0,-81.163727,33.836082
02/11/2018,Sacramento,1.87,2208.31,3192.62,0,2401.11,0,0,2401.11,7802.04,0,1,-121.478851,38.575764
02/11/2018,West,1.47,24732.55,61713.53,243,88497.05,99810.8,251.6,188559.45,275248.53,0,1,,
02/11/2018,Atlanta,0.87,349354.58,39349.47,1608.23,241870.49,89401.42,2344.19,333616.1,723928.38,1,0,-84.387985,33.748997
02/11/2018,Syracuse,1.3,8860.55,46499.73,87.27,12967.57,9807.76,0,22775.33,78222.88,1,0,-76.15448,43.088947
02/11/2018,Indianapolis,0.81,86439.93,52397.39,5258.07,90091.1,21306.88,2514.64,113912.62,258008.01,1,0,-86.148003,39.791
02/11/2018,West Tex/New Mexico,1.57,1924.28,1368.32,0,12437.35,256.22,0,12693.57,15986.17,0,1,-106.018066,34.307144
02/11/2018,Grand Rapids,1.4,3619.4,80530.3,42489.31,25201.76,2735.5,13028.33,40965.59,167604.6,1,0,-85.670006,42.963795
02/11/2018,Las Vegas,0.9,89138.42,145487.36,5018.6,71692.87,122026.15,446.44,194165.46,433809.84,1,0,-115.172813,36.114647
02/11/2018,Dallas/Ft. Worth,0.72,768415.85,212945.5,5327.13,461849.3,87861.7,17004.68,566715.68,1553404.16,1,0,-96.808891,32.779167
02/11/2018,South Central,1.4,20164.54,3290.73,0,93391.83,12108.54,0,105500.37,128955.64,0,1,,
02/11/2018,Seattle,1.4,98161.81,129399.46,631.78,136973.79,103420.83,348.36,240742.98,468936.03,1,0,-122.335167,47.608013
02/11/2018,Baltimore/Washington,1.41,112222.95,545365.67,4700.52,233808.41,4287.5,173.33,238269.24,900558.38,1,0,-120.740135,47.751076
02/11/2018,Houston,0.58,801390.67,156458.96,4407.32,747968.17,160355.16,294.44,908617.77,1870874.72,1,0,-95.358421,29.749907
02/11/2018,St. Louis,1.75,1448.4,752.88,1.75,3018.89,2510.42,0,5529.31,7732.34,0,1,-90.199402,38.627003
02/11/2018,San Francisco,1.32,267695.96,405148.34,3199.77,144064.49,120.38,2857.92,147042.79,823086.86,1,0,-122.431297,37.773972
02/11/2018,Harrisburg/Scranton,1.09,77585.95,165153.24,116.39,72248.7,4766.58,1497.78,78513.06,321368.64,1,0,-76.890739,40.26368
02/11/2018,San Francisco,2.22,9960.19,9215.13,0,2533.33,0,0,2533.33,21708.65,0,1,-122.431297,37.773972
02/11/2018,Los Angeles,0.85,1497227.27,412653.41,79663.02,1271672.84,20164.55,42501.29,1334338.68,3323882.38,1,0,-118.243683,34.052235
02/11/2018,Great Lakes,1.05,998859.86,1221482.58,336456.51,1080233.43,398603.44,68396.11,1547232.98,4104031.93,1,0,-82.484612,45.052238
02/11/2018,Syracuse,1.23,69.81,56.64,0,1972.88,2716.15,0,4689.03,4815.48,0,1,-76.15448,43.088947
02/11/2018,South Carolina,1.47,70.09,4206.95,84.14,8754.94,1173.4,0,9928.34,14289.52,0,1,-81.163727,33.836082
02/11/2018,San Diego,0.93,222366.32,136214.59,16577.9,175708.38,5873.73,2185.55,183767.66,558926.47,1,0,-117.161087,32.71536
02/11/2018,Total U.S.,0.97,15870677.7,11541844.87,652856.58,10844852.22,4023485.04,234089.68,15102426.94,43167806.09,1,0,,
02/11/2018,Spokane,1.66,243.98,1330.99,0,583.17,1941.18,0,2524.35,4099.32,0,1,-117.426048,47.658779
02/11/2018,Denver,0.91,234995.54,251174.58,13754.34,86599.13,469530.82,0,556129.95,1056054.41,1,0,-104.991531,39.742043
02/11/2018,Detroit,0.92,123642.25,73381.42,26265.23,156008.05,42872.58,13214.92,212095.55,435384.45,1,0,-83.045753,42.331429
02/11/2018,Sacramento,1.07,193066.47,282308.93,1180.54,70403.14,1800.9,5838.17,78042.21,554598.15,1,0,-121.478851,38.575764
02/11/2018,San Diego,1.88,1101.05,8243.72,0,9172.77,0,0,9172.77,18517.54,0,1,-117.161087,32.71536
02/11/2018,Roanoke,0.85,54069.78,44325.77,286.59,87195.47,21390.71,390,108976.18,207658.32,1,0,-79.941429,37.270969
02/11/2018,Seattle,1.22,1318.39,31821.41,175.52,4818.28,62844.86,132.5,67795.64,101110.96,0,1,-122.335167,47.608013
02/11/2018,Tampa,1.34,40.73,486.03,0,7499.96,440.74,0,7940.7,8467.46,0,1,-82.452606,27.964157
02/11/2018,Tampa,1,364195.92,46814.57,1035.27,82780.08,74593.85,123.33,157497.26,569543.02,1,0,-82.452606,27.964157
02/11/2018,Albany,1.45,8183.48,95548.47,61,13264.91,4295.39,451.11,18011.41,121804.36,1,0,-73.756233,42.65258
02/11/2018,Hartford/Springfield,1.48,14675.9,270215.97,208.1,65856.28,744.47,1031.11,67631.86,352731.83,1,0,-89.65002,39.79999
02/11/2018,West,0.93,2646176.67,1633418.28,109146.92,1203367.03,1856207.85,15178.04,3074752.92,7463494.79,1,0,,
02/11/2018,Total U.S.,1.56,98465.26,270798.27,1839.8,768242.42,177144,251.6,945638.02,1317000.47,0,1,,
02/11/2018,Richmond/Norfolk,1.01,73304.78,95360.46,1648.41,107274.6,14805.83,348.34,122428.77,292742.42,1,0,-77.4360481,37.5407246
02/11/2018,Jacksonville,0.99,134245.82,14759.96,521.63,34342.57,50597.3,90,85029.87,234557.28,1,0,-81.655647,30.332184
02/11/2018,Southeast,1.46,1583.44,17086.95,134.96,73615.54,11283.98,0,84899.52,103704.87,0,1,,
02/11/2018,Grand Rapids,1.25,11.55,2034.77,0,6813.21,0,0,6813.21,8859.53,0,1,-85.670006,42.963795
02/11/2018,Philadelphia,1.02,130162.76,320845.9,213.8,136379.5,22296.32,1371.06,160046.88,611269.34,1,0,-75.165222,39.952583
02/11/2018,Southeast,0.97,3028127.72,399356.06,16907.18,1077827.17,608625.73,10466.59,1696919.49,5141310.45,1,0,,
02/11/2018,Orlando,1.48,228.09,909.96,0,7405.55,944.34,0,8349.89,9487.94,0,1,-81.379234,28.538336
02/11/2018,Dallas/Ft. Worth,1.34,4681.33,437.65,0,22690.02,269.4,0,22959.42,28078.4,0,1,-96.808891,32.779167
02/11/2018,Houston,1.4,5208.72,60.53,0,19029.73,86.67,0,19116.4,24385.65,0,1,-95.358421,29.749907
02/11/2018,Philadelphia,1.68,1481.13,2510.65,13.13,16333.54,11.1,0,16344.64,20349.55,0,1,-75.165222,39.952583
02/11/2018,Baltimore/Washington,1.53,1457.17,9060.57,68.22,35769.73,0,0,35769.73,46355.69,0,1,-120.740135,47.751076
02/11/2018,Nashville,1.36,43.62,1629.27,0,3117.67,403.45,0,3521.12,5194.01,0,1,-86.76796,36.174465
02/11/2018,Northern New England,1.11,19640,512849.57,3564.09,35046.08,45221.71,1154.44,81422.23,617475.89,1,0,-71.382437,42.407211
02/11/2018,Charlotte,1.18,69727.98,67904.5,5261.66,113041.82,6197.75,0,119239.57,262133.71,1,0,-80.843124,35.227085
02/11/2018,Los Angeles,1.74,11627.06,23735.33,0,57577.44,28.69,0,57606.13,92968.52,0,1,-118.243683,34.052235
02/11/2018,Phoenix/Tucson,1.43,2657.19,2889.56,0,13442.8,36.92,0,13479.72,19026.47,0,1,-112.074036,33.448376
02/11/2018,California,0.98,2787033.93,1781591.88,119593.17,1930311.89,31301.69,68525.54,2030139.12,6718358.1,1,0,-119.417931,36.778259
02/11/2018,California,1.85,30354,56580.92,0,81344.22,32.12,0,81376.34,168311.26,0,1,-119.417931,36.778259
02/11/2018,South Central,0.7,3886584.49,917502.14,24745.18,2589009.32,574460.87,51663.41,3215133.6,8043965.41,1,0,,
02/11/2018,Plains,1.06,957709.32,540048.54,6998.12,526134.96,167565.02,541.2,694241.18,2198997.16,1,0,-100.58976,37.262032
02/11/2018,Buffalo/Rochester,1.21,169.08,138.02,0,2907.29,6530.49,0,9437.78,9744.88,0,1,-78.878738,42.88023
02/11/2018,Cincinnati/Dayton,1.59,535.84,3567.35,0,5192.81,1458.39,0,6651.2,10754.39,0,1,-84.512016,39.103119
02/11/2018,Boise,1.8,46.25,791.61,0,666.38,1351.09,0,2017.47,2855.33,0,1,-116.215019,43.618881
02/11/2018,New York,1.92,6604.28,15647.94,863.92,55116.51,1645.18,0,56761.69,79877.83,0,1,-73.935242,40.73061
02/11/2018,Jacksonville,1.83,165.47,836.48,6.51,2420.23,1787.92,0,4208.15,5216.61,0,1,-81.655647,30.332184
02/11/2018,Boston,1.3,23220.89,703749.06,6620.69,86124.35,13366.2,1223.33,100713.88,834304.52,1,0,-71.057083,42.361145
02/11/2018,New Orleans/Mobile,1.36,183.18,130.5,0,7163.33,324.51,0,7487.84,7801.52,0,1,-90.071533,29.95106
02/11/2018,Phoenix/Tucson,0.64,793896.21,256987.03,12607.4,241681.63,179607.48,5932.22,427221.33,1490711.97,1,0,-112.074036,33.448376
02/11/2018,Columbus,1.42,445.67,1117.03,0,7086.27,321.69,0,7407.96,8970.66,0,1,-82.98333,39.983334
02/11/2018,New Orleans/Mobile,0.97,174271.9,18425.78,1971,82271.42,12267.43,320,94858.85,289527.53,1,0,-90.071533,29.95106
02/11/2018,Midsouth,1.1,1000333.25,1266291.36,24733.63,1303270.27,199986.79,8896.76,1512153.82,3803512.06,1,0,,
02/11/2018,Boston,1.85,3.67,1795.79,3.67,19367.62,3557.37,0,22924.99,24728.12,0,1,-71.057083,42.361145
02/11/2018,Orlando,1,346562.74,36818.09,1200.04,74552.03,57051.8,220,131823.83,516404.7,1,0,-81.379234,28.538336
02/11/2018,Pittsburgh,1.22,33543.27,21090.24,1094.97,37660.14,23490.23,3.33,61153.7,116882.18,1,0,-79.995888,40.440624
02/11/2018,Las Vegas,1.7,1244.97,1641.29,0,6503.74,9.33,0,6513.07,9399.33,0,1,-115.172813,36.114647
02/11/2018,Northern New England,1.39,0,176.23,0,22319.46,0,0,22319.46,22495.69,0,1,-71.382437,42.407211
02/11/2018,Indianapolis,1.34,280.47,939.13,0,5468.35,1637.14,0,7105.49,8377.74,0,1,-86.148003,39.791
02/11/2018,Northeast,1.69,10690.15,28304.93,798.88,175554.11,18628.59,0,194182.7,233976.66,0,1,,
02/11/2018,Atlanta,1.55,384.86,3957.78,0,7478.35,3022.94,0,10501.29,14843.93,0,1,-84.387985,33.748997
02/11/2018,Boise,1.14,48308.72,2816.31,10558.83,19862.62,11540.14,19.65,31422.41,93106.27,1,0,-116.215019,43.618881
02/11/2018,Portland,1.56,2598.21,7330.17,8.57,1415.85,22087.81,53.32,23556.98,33493.93,0,1,-122.676483,45.523064
02/11/2018,Hartford/Springfield,2.1,23.95,4455.68,8.38,7389.71,6.21,0,7395.92,11883.93,0,1,-89.65002,39.79999
02/11/2018,Detroit,1.36,606.28,2464.24,0,12740.25,807.13,0,13547.38,16655.03,0,1,-83.045753,42.331429
02/11/2018,Great Lakes,1.44,4475.83,46711.13,1.63,109613.32,14027.84,0,123641.16,175088.87,0,1,-82.484612,45.052238
02/11/2018,West Tex/New Mexico,0.75,544075.54,189862.1,7194.15,113338.76,215753.74,1727.77,330820.27,1071952.06,1,0,-106.018066,34.307144
02/11/2018,Raleigh/Greensboro,2.04,72.38,4806.1,140.27,6660.68,125.48,0,6786.16,11804.91,0,1,-78.644257,35.787743
02/11/2018,Spokane,1.16,25569.06,24035.03,453.07,21460.59,23406.38,87.14,44954.11,95011.27,1,0,-117.426048,47.658779
02/11/2018,Portland,1.25,87666.45,146006.56,17712.54,156038.59,99378.83,530.5,255947.92,507333.47,1,0,-122.676483,45.523064
02/11/2018,Charlotte,1.92,7.2,5645.05,238.86,5176.75,148.7,0,5325.45,11216.56,0,1,-80.843124,35.227085
02/11/2018,Chicago,1.65,409.68,26524.51,0,11261.31,6.67,0,11267.98,38202.17,0,1,-87.623177,41.881832
02/11/2018,Louisville,1.56,6,883.15,0,1027.05,258.46,0,1285.51,2174.66,0,1,-85.7584557,38.2526647
02/11/2018,Louisville,0.87,37508.86,30307.97,307.16,42692.52,19050.04,700,62442.56,130566.55,1,0,-85.7584557,38.2526647
02/11/2018,Richmond/Norfolk,1.36,365.59,2906.21,44.28,13970.51,763.65,0,14734.16,18050.24,0,1,-77.4360481,37.5407246
02/11/2018,Columbus,0.82,79239.58,26356.05,2998.74,73393.34,34338.97,2003.02,109735.33,218329.7,1,0,-82.98333,39.983334
02/11/2018,Raleigh/Greensboro,1.1,106372.21,91013.42,5010.88,156789.32,8718.05,0,165507.37,367903.88,1,0,-78.644257,35.787743
02/11/2018,Miami /Ft. Lauderdale,1.4,139.48,429.95,0,8423.13,328.27,0,8751.4,9320.83,0,1,-80.191788,25.761681
02/11/2018,Northeast,1.24,565852.47,3782154.05,14275.87,1134698.11,186733.68,10422.03,1331853.82,5694136.21,1,0,,
02/11/2018,St. Louis,1.15,80260.52,6205.36,372.01,67859.82,19908.97,0,87768.79,174606.68,1,0,-90.199402,38.627003
02/11/2018,Midsouth,1.6,2778.55,41083.21,661.32,108074.63,4605.58,0,112680.21,157203.29,0,1,,
02/11/2018,Albany,1.43,59.18,289.85,0,3468.9,0,0,3468.9,3817.93,0,1,-73.756233,42.65258
02/11/2018,Chicago,1.39,131360.75,488374.4,154223.75,85210.17,37063.73,945.56,123219.46,897178.36,1,0,-87.623177,41.881832
02/11/2018,Miami /Ft. Lauderdale,1,580099.01,76468.67,2153.49,106427.69,90813.63,60,197301.32,856022.49,1,0,-80.191788,25.761681
02/11/2018,Pittsburgh,1.34,919.6,20.32,0,13683.55,6.67,0,13690.22,14630.14,0,1,-79.995888,40.440624
02/11/2018,Denver,1.55,5261.02,639.37,35.39,16367.04,85.31,0,16452.35,22388.13,0,1,-104.991531,39.742043
02/11/2018,Plains,1.55,3686.19,16026.88,0,38151.7,16646.56,0,54798.26,74511.33,0,1,-100.58976,37.262032
02/11/2018,Harrisburg/Scranton,1.53,217.6,254.81,20.89,17798.66,22.22,0,17820.88,18314.18,0,1,-76.890739,40.26368
02/11/2018,Buffalo/Rochester,1.27,12749.59,74595.11,84.21,41236.05,21391.46,1001.11,63628.62,151057.53,1,0,-78.878738,42.88023
02/11/2018,New York,1.27,169218.18,1319012.42,1222.29,539237.71,21409.81,1289.58,561937.1,2051389.99,1,0,-73.935242,40.73061
02/11/2018,Nashville,0.8,149429.09,10869.53,363.33,107936.13,33522.21,1707.47,143165.81,303827.76,1,0,-86.76796,36.174465
02/11/2018,Cincinnati/Dayton,0.8,98065.66,31216.87,11211.24,124062.8,34478.97,6364.87,164906.64,305400.41,1,0,-84.512016,39.103119
03/11/2018,New Orleans/Mobile,1.05,177320.17,22478.1,2158,93807.58,20352.66,346.67,114506.91,316463.18,1,0,-90.071533,29.95106
03/11/2018,Syracuse,1.25,168.95,61.01,0,775.9,3679.15,0,4455.05,4685.01,0,1,-76.15448,43.088947
03/11/2018,Cincinnati/Dayton,1.27,1080.28,12488.67,0,15617.99,5330.36,0,20948.35,34517.3,0,1,-84.512016,39.103119
03/11/2018,San Diego,1.14,165801.09,124279.19,16482.97,197838.66,6495.41,1257.78,205591.85,512155.1,1,0,-117.161087,32.71536
03/11/2018,Hartford/Springfield,1.42,17765.06,215834.18,183.31,66170.41,13298.75,1595.55,81064.71,314847.26,1,0,-89.65002,39.79999
03/11/2018,West Tex/New Mexico,0.94,467501.55,154130.63,11380.26,152380.6,110322.16,1891.92,264594.68,897607.12,1,0,-106.018066,34.307144
03/11/2018,Louisville,1.35,1.3,1528.74,0,2099.42,2276.33,0,4375.75,5905.79,0,1,-85.7584557,38.2526647
03/11/2018,Los Angeles,1.39,12839.05,36894.48,0,92190.53,8.77,0,92199.3,141932.83,0,1,-118.243683,34.052235
03/11/2018,Las Vegas,1.62,1966.47,2132.96,0,9686.91,6.2,0,9693.11,13792.54,0,1,-115.172813,36.114647
03/11/2018,Philadelphia,1.32,45869.8,237689.35,297.86,177287.22,23394.68,1953.33,202635.23,486492.24,1,0,-75.165222,39.952583
03/11/2018,Roanoke,1.54,168.6,2237.27,0,5479.54,495.34,0,5974.88,8380.75,0,1,-79.941429,37.270969
03/11/2018,Tampa,1.31,101.14,392.38,0,7494.08,127.47,0,7621.55,8115.07,0,1,-82.452606,27.964157
03/11/2018,Grand Rapids,1.32,35.72,1201.8,0,7143.57,0,0,7143.57,8381.09,0,1,-85.670006,42.963795
03/11/2018,Northeast,1.27,412621.66,3066433.39,6214.63,1436116.22,279239.21,13512.22,1728867.65,5214137.33,1,0,,
03/11/2018,Seattle,1.42,96728.68,134993.6,920.6,165320.5,116481.78,297.02,282099.3,514742.18,1,0,-122.335167,47.608013
03/11/2018,Indianapolis,1,56419.41,46098.37,6226.22,104102.69,13239.57,1909.35,119251.61,227995.61,1,0,-86.148003,39.791
03/11/2018,Charlotte,1.27,72847.8,98059.2,6212.37,96038.19,6503.04,1.11,102542.34,279661.71,1,0,-80.843124,35.227085
03/11/2018,Great Lakes,1.31,7730.19,117026.23,0,158988.83,40148.77,0,199137.6,324172.31,0,1,-82.484612,45.052238
03/11/2018,West Tex/New Mexico,1.56,2162.67,3194.25,8.93,16510.32,252.25,0,16762.57,22128.42,0,1,-106.018066,34.307144
03/11/2018,Harrisburg/Scranton,1.47,393.48,267.87,22.22,19811.09,10,0,19821.09,20504.66,0,1,-76.890739,40.26368
03/11/2018,Detroit,1.23,1549.8,20242.92,0,27074.68,3612.69,0,30687.37,52514.65,0,1,-83.045753,42.331429
03/11/2018,Albany,1.12,15823.35,110950.68,70,14480.52,3033.09,291.11,17804.72,144648.75,1,0,-73.756233,42.65258
03/11/2018,Hartford/Springfield,2.15,147.46,8428.14,2.8,9143.87,0,0,9143.87,17722.27,0,1,-89.65002,39.79999
03/11/2018,Houston,0.83,614152.38,162269.94,4184.08,432316.21,110079.75,1473.33,543869.29,1324475.69,1,0,-95.358421,29.749907
03/11/2018,Northern New England,1.08,50349.63,662866.85,1245.98,27070.31,23244.71,968.89,51283.91,765746.37,1,0,-71.382437,42.407211
03/11/2018,West,1.63,27566.25,60383.57,276.42,107174.93,69290.7,0,176465.63,264691.87,0,1,,
03/11/2018,Jacksonville,1.16,126052.23,12557.63,439.09,37739.81,50845.74,80,88665.55,227714.5,1,0,-81.655647,30.332184
03/11/2018,Denver,1.59,7032.9,640.35,52.08,23032.03,833.54,0,23865.57,31590.9,0,1,-104.991531,39.742043
03/11/2018,Houston,1.26,8456.51,165.94,0,31440.37,443.33,0,31883.7,40506.15,0,1,-95.358421,29.749907
03/11/2018,Spokane,1.3,20810.25,22874.92,509.82,25921.98,12329.14,41.64,38292.76,82487.75,1,0,-117.426048,47.658779
03/11/2018,Total U.S.,1.52,129169.72,408763.5,1401.87,944572.5,180049,0,1124621.5,1664234.88,0,1,,
03/11/2018,New York,1.35,64008.06,883441.96,828.96,730150.78,74224.85,2397.77,806773.4,1755052.38,1,0,-73.935242,40.73061
03/11/2018,Total U.S.,1.09,14089091.05,10758039.45,707578.82,11392828.89,3229556.62,272508.29,14894893.8,40449603.12,1,0,,
03/11/2018,San Francisco,1.29,270255.15,434279.15,2517.79,193813.92,196.57,3271.4,197281.89,904333.98,1,0,-122.431297,37.773972
03/11/2018,Dallas/Ft. Worth,1.3,6067.15,810.89,0,25669.77,1809.4,0,27479.17,34357.21,0,1,-96.808891,32.779167
03/11/2018,California,1.11,2277437.31,1750118.87,108244.33,2230913.33,41105.34,80786.25,2352804.92,6488605.43,1,0,-119.417931,36.778259
03/11/2018,St. Louis,1.02,119801,6013.84,404.77,99130.17,19950.02,4144.69,123224.88,249444.49,1,0,-90.199402,38.627003
03/11/2018,Jacksonville,1.53,92.46,616.99,3.93,2561.1,100.85,0,2661.95,3375.33,0,1,-81.655647,30.332184
